iteration	bound_geometry	receptor_only_geometry	delta_auc_bound_minus_free
159	0.4845005611672278	0.5727890011223346	-0.08828843995510677
160	0.6824691358024692	0.5550897867564535	0.12737934904601567
161	0.5004601571268238	0.3279405162738496	0.17251964085297417
162	0.3159371492704826	0.5641582491582491	-0.24822109988776647
163	0.3773512906846241	0.3831593714927048	-0.005808080808080707
164	0.40845117845117845	0.27250841750841753	0.13594276094276092
165	0.6671717171717172	0.45962401795735125	0.20754769921436594
166	0.6842536475869809	0.34827721661054994	0.335976430976431
167	0.40906846240179573	0.41558361391694726	-0.006515151515151529
168	0.5107968574635241	0.6253367003367003	-0.1145398428731762
169	0.446026936026936	0.6258978675645342	-0.17987093153759826
170	0.277732884399551	0.41258698092031426	-0.13485409652076324
171	0.5018855218855219	0.687435465768799	-0.18554994388327706
172	0.6800224466891134	0.4768181818181818	0.20320426487093157
173	0.4595061728395062	0.46691919191919196	-0.007413019079685779
174	0.27529741863075197	0.39765993265993266	-0.12236251402918069
175	0.27726150392817056	0.5988271604938271	-0.32156565656565655
176	0.4567003367003368	0.342732884399551	0.11396745230078575
177	0.42777777777777776	0.3983557800224467	0.029421997755331053
178	0.6171380471380471	0.2476038159371493	0.3695342312008978
179	0.5466217732884399	0.6654713804713804	-0.11884960718294058
180	0.5028956228956228	0.4017564534231201	0.10113916947250273
181	0.3574298540965208	0.49862514029180693	-0.14119528619528615
182	0.41388327721661056	0.5680190796857464	-0.15413580246913583
183	0.38598204264870933	0.6934624017957352	-0.3074803591470258
184	0.26925925925925925	0.33088103254769924	-0.061621773288439985
185	0.4331425364758698	0.39424803591470253	0.03889450056116728
186	0.4459820426487093	0.41909652076318743	0.026885521885521846
187	0.31737373737373736	0.4703647586980921	-0.15299102132435471
188	0.26849607182940516	0.3909259259259259	-0.12242985409652074
189	0.4928170594837262	0.4505667789001122	0.04225028058361402
190	0.6387878787878788	0.4070875420875421	0.23170033670033668
191	0.589584736251403	0.32862514029180695	0.260959595959596
192	0.5116273849607182	0.538557800224467	-0.02693041526374873
193	0.3467227833894501	0.36993827160493825	-0.023215488215488134
194	0.40143658810325483	0.5567283950617283	-0.1552918069584735
195	0.6159595959595959	0.5341470258136924	0.08181257014590348
196	0.4274971941638608	0.5997138047138048	-0.17221661054994397
197	0.367979797979798	0.30092592592592593	0.06705387205387209
198	0.4254320987654321	0.5095903479236813	-0.08415824915824921
199	0.44836139169472505	0.45310325476992147	-0.0047418630751964175
200	0.6130864197530864	0.5670202020202021	0.04606621773288433
201	0.48961840628507297	0.43648148148148147	0.0531369248035915
202	0.5077328843995511	0.5283670033670034	-0.020634118967452264
203	0.4562850729517396	0.3511167227833895	0.10516835016835008
204	0.37198653198653203	0.5671773288439955	-0.1951907968574635
205	0.41544332210998874	0.5215544332211	-0.10611111111111121
206	0.43409652076318744	0.5218574635241301	-0.08776094276094265
207	0.31709315375982045	0.6283670033670034	-0.3112738496071829
208	0.6824130190796858	0.4215319865319865	0.2608810325476993
209	0.5372053872053871	0.38899551066217736	0.14820987654320977
210	0.49094276094276096	0.5536307519640854	-0.06268799102132444
211	0.4798877665544332	0.3611167227833894	0.1187710437710438
212	0.42038159371492706	0.5391189674523007	-0.11873737373737364
213	0.48202020202020196	0.44981481481481483	0.032205387205387126
214	0.4505387205387205	0.5772783389450056	-0.12673961840628506
215	0.5579124579124578	0.3988047138047139	0.15910774410774392
216	0.48007856341189675	0.44905162738496074	0.031026936026936014
217	0.2824466891133558	0.45129629629629625	-0.16884960718294045
218	0.2568350168350168	0.342665544332211	-0.08583052749719422
219	0.33080808080808083	0.33116161616161616	-0.00035353535353532806
220	0.4964421997755331	0.335729517396184	0.1607126823793491
221	0.566936026936027	0.47500000000000003	0.09193602693602693
222	0.6690684624017957	0.37825476992143664	0.2908136924803591
223	0.5359371492704826	0.4464478114478115	0.08948933782267116
224	0.6634680134680134	0.46980359147025813	0.1936644219977553
225	0.38337822671156	0.6613860830527497	-0.2780078563411897
226	0.458989898989899	0.3174803591470258	0.14150953984287318
227	0.33879910213243547	0.2941806958473625	0.044618406285072965
228	0.5708080808080808	0.5472783389450057	0.023529741863075104
229	0.36803591470258135	0.7096127946127946	-0.34157687991021324
230	0.7045791245791246	0.5282547699214366	0.17632435465768803
231	0.5785858585858586	0.44796296296296295	0.1306228956228957
232	0.47167227833894493	0.43140852974186306	0.04026374859708187
233	0.4289450056116723	0.4509820426487094	-0.022037037037037077
234	0.4460493827160494	0.5283557800224467	-0.08230639730639727
235	0.5234455667789001	0.5055050505050506	0.017940516273849516
236	0.5124242424242424	0.356223344556678	0.15620089786756447
237	0.43942760942760944	0.3377721661054995	0.10165544332210996
238	0.3425813692480359	0.24661616161616162	0.09596520763187427
239	0.28180695847362514	0.4884680134680135	-0.20666105499438836
240	0.5484736251402919	0.3298148148148148	0.21865881032547707
241	0.5868686868686869	0.4258754208754209	0.16099326599326597
242	0.4551964085297418	0.4403872053872054	0.01480920314253642
243	0.666206509539843	0.46586419753086417	0.20034231200897878
244	0.38531986531986534	0.5098148148148148	-0.12449494949494949
245	0.3294949494949495	0.4128226711560045	-0.08332772166105501
246	0.49814814814814823	0.40319304152637486	0.09495510662177337
247	0.417283950617284	0.6721829405162739	-0.2548989898989899
248	0.5704489337822671	0.4025757575757576	0.16787317620650954
249	0.29327721661054995	0.6584231200897868	-0.3651459034792368
250	0.5437822671156005	0.5598933782267116	-0.016111111111111076
251	0.22426487093153757	0.2834624017957351	-0.059197530864197545
252	0.636902356902357	0.44461840628507293	0.19228395061728404
253	0.6407070707070707	0.34588664421997756	0.2948204264870931
254	0.5145791245791246	0.5712514029180696	-0.05667227833894506
255	0.328608305274972	0.4095566778900112	-0.08094837261503923
256	0.5957575757575757	0.40185746352413015	0.19390011223344555
257	0.29409652076318743	0.5038215488215488	-0.2097250280583614
258	0.4750617283950617	0.6700168350168351	-0.19495510662177334
259	0.7346801346801346	0.3504545454545454	0.3842255892255892
260	0.4075982042648709	0.4711279461279461	-0.0635297418630752
261	0.5179461279461278	0.450645342312009	0.06730078563411884
262	0.39864197530864204	0.47528058361391695	-0.07663860830527491
263	0.768260381593715	0.5410493827160493	0.22721099887766572
264	0.41570145903479244	0.39992704826038156	0.015774410774410885
265	0.6460942760942762	0.6675140291806958	-0.021419753086419635
266	0.4994276094276094	0.4447418630751964	0.05468574635241297
267	0.4483838383838384	0.5344388327721662	-0.08605499438832781
268	0.6614253647586982	0.5568069584736252	0.10461840628507302
269	0.3895510662177329	0.4013075196408529	-0.011756453423120039
270	0.4445230078563412	0.43731200897867567	0.00721099887766552
271	0.37300785634118966	0.4352693602693603	-0.06226150392817065
272	0.7908866442199775	0.5392760942760942	0.2516105499438832
273	0.4016386083052749	0.4107351290684624	-0.009096520763187455
274	0.6060044893378227	0.5207463524130191	0.08525813692480355
275	0.757564534231201	0.44149831649831645	0.3160662177328845
276	0.5884175084175084	0.5719472502805837	0.01647025813692471
277	0.4050056116722784	0.4607463524130191	-0.0557407407407407
278	0.5133782267115601	0.608658810325477	-0.09528058361391689
279	0.51	0.5301066217732885	-0.02010662177328848
280	0.34520763187429854	0.3667283950617284	-0.021520763187429848
281	0.6659708193041526	0.3432267115600449	0.32274410774410767
282	0.5512457912457913	0.4592087542087542	0.09203703703703714
283	0.40459034792368126	0.5015095398428732	-0.0969191919191919
284	0.5322109988776655	0.6879405162738497	-0.15572951739618413
285	0.1734455667789001	0.5046184062850729	-0.3311728395061728
286	0.3145791245791246	0.5492873176206509	-0.23470819304152624
287	0.7121099887766554	0.5799494949494949	0.13216049382716055
288	0.5033333333333333	0.4477609427609428	0.055572390572390495
289	0.3072053872053872	0.5836644219977553	-0.27645903479236805
290	0.6330190796857464	0.5102749719416386	0.12274410774410782
291	0.34096520763187427	0.48531425364758696	-0.1443490460157127
292	0.4767901234567901	0.38069023569023575	0.09609988776655437
293	0.41414141414141414	0.7018013468013469	-0.2876599326599327
294	0.5308305274971942	0.5346071829405162	-0.0037766554433220634
295	0.45776655443322106	0.39228395061728394	0.06548260381593712
296	0.37846240179573515	0.5178507295173962	-0.13938832772166104
297	0.37338945005611673	0.404618406285073	-0.031228956228956273
298	0.4943097643097643	0.5052918069584736	-0.010982042648709334
299	0.4767789001122334	0.3358080808080808	0.14097081930415262
300	0.5370370370370371	0.5711616161616162	-0.03412457912457911
301	0.2658810325476992	0.47329405162738497	-0.2074130190796858
302	0.7574859708193044	0.5807463524130191	0.17673961840628527
303	0.6263524130190796	0.5927890011223345	0.033563411896745166
304	0.34028058361391694	0.5727890011223344	-0.2325084175084175
305	0.5649158249158249	0.667300785634119	-0.10238496071829406
306	0.32483726150392817	0.604652076318743	-0.2798148148148148
307	0.4669248035914703	0.4662233445566779	0.0007014590347924066
308	0.3293714927048261	0.45236251402918076	-0.12299102132435469
309	0.382615039281706	0.590679012345679	-0.208063973063973
310	0.5475308641975308	0.5080864197530864	0.03944444444444439
311	0.5028395061728396	0.5364702581369247	-0.03363075196408516
312	0.5778675645342312	0.7014534231200898	-0.12358585858585869
313	0.4543658810325477	0.35837822671156006	0.09598765432098766
314	0.23830527497194157	0.6189955106621773	-0.38069023569023575
315	0.3108641975308642	0.6261223344556678	-0.3152581369248036
316	0.37758698092031423	0.6686812570145904	-0.2910942760942761
317	0.4719977553310886	0.7105780022446689	-0.23858024691358032
318	0.6864983164983164	0.39326038159371496	0.2932379349046014
319	0.43070707070707065	0.37207070707070705	0.0586363636363636
320	0.35701459034792365	0.4223288439955107	-0.06531425364758703
321	0.5100336700336701	0.14181257014590345	0.36822109988776663
322	0.5177665544332211	0.6342255892255892	-0.11645903479236819
323	0.364882154882155	0.3205218855218855	0.04436026936026949
324	0.688641975308642	0.47962401795735127	0.20901795735129075
325	0.559652076318743	0.5569304152637485	0.0027216610549944953
326	0.3395173961840629	0.4084118967452301	-0.0688945005611672
327	0.5117283950617284	0.5520145903479238	-0.04028619528619537
328	0.488641975308642	0.24948933782267113	0.23915263748597088
329	0.5692255892255892	0.6070426487093153	-0.037817059483726156
330	0.7772053872053872	0.4665488215488216	0.31065656565656563
331	0.49241301907968565	0.5456172839506173	-0.053204264870931606
332	0.6265095398428732	0.6746071829405164	-0.048097643097643195
333	0.719371492704826	0.36834455667789	0.351026936026936
334	0.6041975308641975	0.6135185185185186	-0.0093209876543211
335	0.39185185185185184	0.5665375982042649	-0.17468574635241302
336	0.59331088664422	0.5115544332210998	0.08175645342312021
337	0.7110886644219979	0.6376374859708194	0.07345117845117854
338	0.29205387205387207	0.41818742985409657	-0.1261335578002245
339	0.49124579124579126	0.28694163860830524	0.20430415263748603
340	0.5725813692480358	0.5059988776655443	0.06658249158249152
341	0.5153759820426487	0.6296801346801347	-0.11430415263748606
342	0.6241189674523008	0.566358024691358	0.05776094276094279
343	0.49382716049382713	0.34441638608305275	0.14941077441077438
344	0.5427272727272727	0.5208698092031426	0.021857463524130094
345	0.6588439955106622	0.44685185185185183	0.21199214365881036
346	0.38354657687991023	0.44406846240179565	-0.06052188552188542
347	0.48480359147025814	0.5144612794612794	-0.029657687991021253
348	0.6202581369248036	0.3489842873176206	0.271273849607183
349	0.4818967452300786	0.4801851851851852	0.0017115600448933677
350	0.45531986531986535	0.37759259259259265	0.0777272727272727
351	0.6609988776655443	0.5213524130190798	0.13964646464646457
352	0.2691021324354657	0.6487149270482604	-0.3796127946127947
353	0.5238608305274971	0.37740179573512905	0.14645903479236805
354	0.2764197530864198	0.6441919191919193	-0.3677721661054995
355	0.3630751964085297	0.4615881032547699	-0.0985129068462402
356	0.508294051627385	0.5653703703703704	-0.057076318742985466
357	0.3211784511784512	0.7518350168350169	-0.4306565656565657
358	0.31631874298540963	0.6799943883277217	-0.3636756453423121
359	0.574601571268238	0.3724747474747474	0.20212682379349056
360	0.49333333333333335	0.42614478114478116	0.06718855218855219
361	0.4212121212121212	0.46791806958473625	-0.04670594837261505
362	0.5330415263748597	0.3318686868686869	0.20117283950617276
363	0.6963187429854095	0.38519079685746355	0.311127946127946
364	0.41980920314253645	0.3664478114478114	0.053361391694725036
365	0.27849607182940517	0.36562850729517393	-0.08713243546576876
366	0.5103030303030303	0.5683670033670034	-0.05806397306397315
367	0.457351290684624	0.3301627384960718	0.12718855218855218
368	0.3197530864197531	0.4724635241301908	-0.15271043771043774
369	0.5904377104377105	0.4527216610549944	0.13771604938271614
370	0.2716386083052749	0.4214085297418631	-0.14976992143658818
371	0.5734343434343434	0.46094837261503924	0.11248597081930417
372	0.48800224466891134	0.6562345679012346	-0.16823232323232323
373	0.49037037037037035	0.36968013468013466	0.12069023569023568
374	0.5775308641975309	0.3980751964085298	0.17945566778900107
375	0.3619977553310887	0.4800280583613918	-0.1180303030303031
376	0.5889786756453422	0.4531930415263748	0.13578563411896744
377	0.713030303030303	0.47327160493827164	0.23975869809203137
378	0.38193041526374866	0.4815095398428732	-0.09957912457912454
379	0.5935241301907969	0.3303872053872054	0.26313692480359147
380	0.4867564534231201	0.20964646464646466	0.2771099887766554
381	0.42612794612794613	0.5976262626262626	-0.17149831649831648
382	0.4643771043771044	0.24009539842873176	0.22428170594837263
383	0.36270482603815934	0.24618967452300786	0.11651515151515149
384	0.5236363636363636	0.6193097643097644	-0.0956734006734008
385	0.5141189674523008	0.38602132435465775	0.12809764309764304
386	0.5430751964085297	0.7072895622895623	-0.16421436588103255
387	0.4745342312008978	0.31009539842873174	0.1644388327721661
388	0.32163860830527496	0.49870370370370365	-0.17706509539842868
389	0.5510213243546577	0.18453984287317624	0.3664814814814814
390	0.8164197530864198	0.560364758698092	0.2560549943883278
391	0.41281705948372616	0.31502244668911333	0.09779461279461282
392	0.5362850729517395	0.68834455667789	-0.1520594837261504
393	0.41503928170594834	0.43147586980920316	-0.016436588103254823
394	0.45323232323232326	0.5657407407407408	-0.1125084175084175
395	0.3706958473625141	0.30175645342312013	0.06893939393939397
396	0.36114478114478116	0.44459595959595966	-0.0834511784511785
397	0.5426374859708193	0.3315095398428732	0.2111279461279461
398	0.6013019079685747	0.32553872053872057	0.2757631874298542
399	0.43650953984287316	0.4084904601571268	0.02801907968574635
400	0.5345903479236812	0.5385465768799101	-0.0039562289562289354
401	0.43105499438832773	0.807547699214366	-0.37649270482603825
402	0.6657800224466891	0.3489057239057239	0.3168742985409652
403	0.5115039281705949	0.40960157126823793	0.10190235690235694
404	0.32819304152637485	0.5535634118967453	-0.22537037037037044
405	0.6183726150392818	0.39058922558922565	0.2277833894500561
406	0.548956228956229	0.5543827160493827	-0.005426487093153742
407	0.3424466891133558	0.33649270482603816	0.005953984287317637
408	0.28543209876543213	0.6233277216610551	-0.33789562289562297
409	0.40353535353535347	0.5154152637485971	-0.11187991021324367
410	0.6500673400673401	0.43368686868686873	0.2163804713804714
411	0.6720314253647587	0.5810157126823793	0.0910157126823794
412	0.4445791245791246	0.7098709315375982	-0.2652918069584736
413	0.6541750841750842	0.6057744107744107	0.048400673400673444
414	0.33814814814814814	0.4643265993265993	-0.12617845117845117
415	0.40725028058361384	0.41246352413019083	-0.005213243546576984
416	0.7666442199775534	0.6019248035914703	0.16471941638608312
417	0.2753535353535354	0.5529236812570145	-0.2775701459034791
418	0.364287317620651	0.4855387205387205	-0.12125140291806952
419	0.647564534231201	0.319668911335578	0.32789562289562296
420	0.46090909090909093	0.557267115600449	-0.09635802469135801
421	0.7135129068462401	0.42919753086419754	0.2843153759820426
422	0.5802581369248035	0.49739057239057244	0.08286756453423111
423	0.6189337822671156	0.5824971941638608	0.036436588103254786
424	0.3129405162738496	0.5342031425364758	-0.22126262626262622
425	0.44572390572390574	0.48061167227833895	-0.03488776655443321
426	0.5968237934904602	0.5839786756453423	0.012845117845117882
427	0.5973849607182942	0.4314421997755331	0.16594276094276106
428	0.43606060606060604	0.41409090909090907	0.021969696969696972
429	0.4244332210998878	0.5414421997755331	-0.1170089786756453
430	0.5590011223344556	0.4042817059483726	0.15471941638608305
431	0.40124579124579124	0.4968855218855219	-0.09563973063973064
432	0.5167003367003368	0.3557182940516274	0.16098204264870936
433	0.5373849607182941	0.3686026936026936	0.16878226711560051
434	0.5503591470258137	0.5929012345679012	-0.04254208754208755
435	0.3441750841750842	0.5404433221099888	-0.1962682379349046
436	0.588540965207632	0.6807687991021325	-0.09222783389450051
437	0.32407407407407407	0.40644781144781145	-0.08237373737373738
438	0.24342312008978675	0.49772727272727274	-0.25430415263748596
439	0.29663299663299664	0.46973625140291814	-0.1731032547699215
440	0.3642536475869809	0.5982098765432099	-0.23395622895622897
441	0.4815824915824916	0.5155274971941638	-0.033945005611672185
442	0.2612682379349046	0.4104208754208754	-0.1491526374859708
443	0.4660381593714928	0.48080246913580255	-0.014764309764309758
444	0.8344444444444444	0.6872109988776657	0.14723344556677875
445	0.5176767676767677	0.2415768799102133	0.2760998877665545
446	0.4920987654320988	0.3768742985409652	0.11522446689113358
447	0.47538720538720547	0.5068518518518519	-0.03146464646464642
448	0.506094276094276	0.6388159371492704	-0.1327216610549944
449	0.49635241301907973	0.6324410774410775	-0.13608866442199774
450	0.5879124579124579	0.6691975308641975	-0.08128507295173959
451	0.7821885521885522	0.5548540965207632	0.22733445566778898
452	0.4725028058361392	0.47493265993266	-0.0024298540965208004
453	0.28615039281705945	0.49238496071829413	-0.20623456790123468
454	0.5375308641975308	0.49343995510662175	0.04409090909090907
455	0.616240179573513	0.3385802469135802	0.2776599326599328
456	0.6604713804713805	0.7086139169472503	-0.048142536475869746
457	0.5248372615039282	0.4787149270482604	0.04612233445566777
458	0.27235690235690235	0.6143153759820427	-0.3419584736251403
459	0.41945005611672276	0.4152693602693603	0.00418069584736247
460	0.5628619528619528	0.5950224466891133	-0.03216049382716046
461	0.28819304152637487	0.5304208754208755	-0.2422278338945006
462	0.5092480359147026	0.1994219977553311	0.3098260381593715
463	0.6194276094276094	0.6161672278338945	0.0032603815937148894
464	0.39492704826038166	0.5979068462401796	-0.20297979797979798
465	0.5385185185185185	0.536739618406285	0.0017789001122334724
466	0.5519977553310887	0.4740011223344556	0.07799663299663312
467	0.5250392817059484	0.5252805836139169	-0.00024130190796856077
468	0.3803928170594837	0.534618406285073	-0.15422558922558927
469	0.478395061728395	0.6210157126823793	-0.1426206509539843
470	0.3803591470258137	0.5924523007856342	-0.21209315375982046
471	0.4226599326599327	0.5980415263748597	-0.17538159371492706
472	0.3971604938271605	0.2628226711560045	0.13433782267115602
473	0.3124017957351291	0.5003872053872054	-0.18798540965207627
